"order_id";"customer_id";"order_date";"order_year";"order_month";"yr_month";"store_name";"city";"state";"product_name";"brand_name";"category_name";"quantity";"list_price";"discount";"discount_pct";"gross_amount";"discount_amount";"net_amount"
99;1165;"2016-02-29";2016;2;"2016-02";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
106;422;"2016-03-04";2016;3;"2016-03";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
107;633;"2016-03-06";2016;3;"2016-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
114;1431;"2016-03-08";2016;3;"2016-03";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
120;327;"2016-03-14";2016;3;"2016-03";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
133;409;"2016-03-20";2016;3;"2016-03";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
159;32;"2016-04-04";2016;4;"2016-04";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
167;1034;"2016-04-08";2016;4;"2016-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
179;616;"2016-04-17";2016;4;"2016-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
198;640;"2016-05-01";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
209;514;"2016-05-07";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
210;943;"2016-05-07";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
213;788;"2016-05-08";2016;5;"2016-05";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
218;1179;"2016-05-12";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
235;649;"2016-05-24";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
238;1350;"2016-05-26";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
248;1376;"2016-05-30";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
257;1314;"2016-06-05";2016;6;"2016-06";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
271;350;"2016-06-13";2016;6;"2016-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
277;546;"2016-06-19";2016;6;"2016-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
278;1301;"2016-06-20";2016;6;"2016-06";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
280;638;"2016-06-21";2016;6;"2016-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
289;849;"2016-06-27";2016;6;"2016-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
317;795;"2016-07-17";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
318;1141;"2016-07-17";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
322;924;"2016-07-19";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
323;1243;"2016-07-19";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
327;83;"2016-07-21";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
339;1110;"2016-07-28";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
340;963;"2016-07-29";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
346;584;"2016-08-01";2016;8;"2016-08";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
356;1189;"2016-08-04";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
360;1300;"2016-08-07";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
373;337;"2016-08-16";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
382;199;"2016-08-20";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
383;331;"2016-08-20";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
388;1080;"2016-08-21";2016;8;"2016-08";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
430;272;"2016-09-11";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
431;1217;"2016-09-11";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
438;314;"2016-09-16";2016;9;"2016-09";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
448;101;"2016-09-21";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
454;988;"2016-09-23";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
463;964;"2016-09-27";2016;9;"2016-09";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
470;641;"2016-09-30";2016;9;"2016-09";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
471;697;"2016-09-30";2016;9;"2016-09";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
481;481;"2016-10-04";2016;10;"2016-10";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
482;513;"2016-10-05";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
485;465;"2016-10-06";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
488;921;"2016-10-06";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
490;876;"2016-10-07";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
496;193;"2016-10-10";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
502;401;"2016-10-12";2016;10;"2016-10";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
503;932;"2016-10-13";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
507;1378;"2016-10-15";2016;10;"2016-10";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
511;377;"2016-10-18";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
513;155;"2016-10-19";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
549;64;"2016-11-12";2016;11;"2016-11";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
563;365;"2016-11-20";2016;11;"2016-11";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
572;178;"2016-11-24";2016;11;"2016-11";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
574;833;"2016-11-26";2016;11;"2016-11";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
605;1208;"2016-12-10";2016;12;"2016-12";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
612;634;"2016-12-16";2016;12;"2016-12";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
633;1040;"2016-12-28";2016;12;"2016-12";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
647;283;"2017-01-09";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
673;64;"2017-01-26";2017;1;"2017-01";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
693;1233;"2017-02-05";2017;2;"2017-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
730;500;"2017-02-21";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
771;671;"2017-03-11";2017;3;"2017-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
788;1363;"2017-03-18";2017;3;"2017-03";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
859;644;"2017-04-25";2017;4;"2017-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
864;902;"2017-04-28";2017;4;"2017-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
866;1410;"2017-04-29";2017;4;"2017-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
878;224;"2017-05-07";2017;5;"2017-05";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
904;1020;"2017-05-23";2017;5;"2017-05";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
938;129;"2017-06-11";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
956;1184;"2017-06-17";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
1015;799;"2017-07-19";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
1059;6;"2017-08-14";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
1062;1210;"2017-08-15";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
1073;911;"2017-08-18";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
1087;675;"2017-08-22";2017;8;"2017-08";"Rowlett Bikes";"Rowlett";"TX";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
1099;1128;"2017-08-28";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
1138;254;"2017-09-21";2017;9;"2017-09";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
1178;771;"2017-10-12";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
1197;269;"2017-10-21";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
1201;201;"2017-10-23";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
1208;1226;"2017-10-26";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
1245;1166;"2017-11-13";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
1329;443;"2018-01-04";2018;1;"2018-01";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
1334;425;"2018-01-07";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
1350;637;"2018-01-15";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Cruiser 1 (24-Inch) - 2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
10;442;"2016-01-05";2016;1;"2016-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
16;552;"2016-01-12";2016;1;"2016-01";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
21;1250;"2016-01-15";2016;1;"2016-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
25;657;"2016-01-18";2016;1;"2016-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
28;252;"2016-01-19";2016;1;"2016-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
29;437;"2016-01-20";2016;1;"2016-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
48;1012;"2016-01-30";2016;1;"2016-01";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.07;7.0;539.98;37.7986;502.1814
53;965;"2016-02-03";2016;2;"2016-02";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
58;504;"2016-02-05";2016;2;"2016-02";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
60;151;"2016-02-06";2016;2;"2016-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
62;208;"2016-02-07";2016;2;"2016-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
78;1182;"2016-02-16";2016;2;"2016-02";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
110;677;"2016-03-06";2016;3;"2016-03";"Rowlett Bikes";"Rowlett";"TX";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
111;630;"2016-03-07";2016;3;"2016-03";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
117;740;"2016-03-10";2016;3;"2016-03";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
121;755;"2016-03-14";2016;3;"2016-03";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
148;714;"2016-03-28";2016;3;"2016-03";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
164;610;"2016-04-07";2016;4;"2016-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
169;99;"2016-04-10";2016;4;"2016-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.05;5.0;539.98;26.999;512.981
173;117;"2016-04-11";2016;4;"2016-04";"Rowlett Bikes";"Rowlett";"TX";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
184;134;"2016-04-19";2016;4;"2016-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
195;727;"2016-04-28";2016;4;"2016-04";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.05;5.0;269.99;13.4995;256.4905
201;280;"2016-05-01";2016;5;"2016-05";"Rowlett Bikes";"Rowlett";"TX";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
210;943;"2016-05-07";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.07;7.0;269.99;18.8993;251.0907
231;1257;"2016-05-19";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.2;20.0;539.98;107.996;431.984
233;737;"2016-05-21";2016;5;"2016-05";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
255;801;"2016-06-03";2016;6;"2016-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.2;20.0;269.99;53.998;215.992
261;1045;"2016-06-08";2016;6;"2016-06";"Santa Cruz Bikes";"Santa Cruz";"CA";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";1;269.99;0.1;10.0;269.99;26.999;242.991
281;800;"2016-06-21";2016;6;"2016-06";"Baldwin Bikes";"Baldwin";"NY";"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";"Electra";"Cruisers Bicycles";2;269.99;0.1;10.0;539.98;53.998;485.982
